18457	Presidential Elections: Strategies of American Electoral Politics(Polsby, Nelson W.)	0	1964
18456	Colonial America:1607-1763. (Ross, Davis R. and other)	0	1970
18458	English Colonization of North America: Documents of Modern History()	0	1968
18459	Andrew Jackson and the Search for Vindication(James C. Curtis)	0	1976
18460	The American Past in Perspective. Vol. one. To 1877()	0	1970
18461	Who Votes?(Wolfinger, Raymond E.)	0	1980
18463	Barbarian Virtues: The United States Encounters Foreign Peoples at Home and Abroad 1876-1917(Jacobson, Matthew Frye)	0	2000
18464	The Enlightenment in America(May, Henry F.)	0	1978
18413	გერმანიის სამოქალაქო კოდექსი (სასწავლო კომენტარი)(იან კროპჰოლერი)	0	2014
18414	გერმანიის სამოქალაქო კოდექსი (სასწავლო კომენტარი)(იან კროპჰოლერი)	0	2014
10970	საქართველოს კონსტიტუცია. 2008წ. 5 თებერვლის მდგომარეობით()	0	2008
18407	Understanding Cange: Anthropological & Sociological Perspectives(S. C. Dube)	0	1996
18401	სიმღერა ნიბელუნგებზე(-)	0	1982
18402	ენათმეცნიერების შესავლის საკითხები(გ. ახვლედიანი)	0	1972
18403	ამიერკავკასიის უძველესი სამიწათმოქმედო კულტურა(ლაშა ძიძიგური)	0	2000
18404	აღმოსავლეთ საქართველოს მთიელთა მიგრაცია XVII-XX სს(როლანდ თოფჩიშვილი)	0	1984
18405	საენათმეცნიერო საუბრები(შოთა ძიძიგური)	0	1975
18406	ზოგადი ფონეტიკის შესავალი(გ. ახვლედიანი)	0	1966
4378	Fundamentals of management(Robbins S., DeCenzo D.)	4	2004
12832	Fundamentals of management(Robbins S., DeCenzo D.)	4	2004
18398	კორეის იეროგლიფების ლექსიკონი()	0	2008
18399	ფრანგულ–ქართული ლექსიკონი – 2ტ.(ოქროპირიძე ე.)	0	1984
18400	Русско-французский словарь(Щерба Л.В.)	0	1983
18392	Introduction to Elementary Particles(David Griffiths)	2	2014
18393	Introduction to Elementary Particles(David Griffiths)	2	2014
18394	Quantum Field Theory(Lewis H. Ryder)	2	2013
18395	Quantum Field Theory(Lewis H. Ryder)	2	2013
18396	Корейский Язык (Основной курс)(-)	0	2005
18397	An Adenda for Economic Reform in Korea (International perspectives)(Kenneth L. Judd)	0	2000
18391	The Great Rebirth: Lessons from the Victory of Capitalism over Communism(Anders Aslund and Simeopn Djankov, editors)	0	2014
18389	Тесты для менеджеров(Реддин В.)	0	1997
18390	Маркетинг. А теперь вопросы(Манн И.)	0	2008
18388	The Rise of Modern Japan (Political, Economic and Social change Since 1850)(W.G. Beasley)	1	1995
18386	Итальянско-русский фрвзеологический словарь(Черданчева Т.З.)	0	1982
18387	Русско - испанский словарь(Ногейра Х.)	0	1967
18385	ძველქართული–ძველსომხური დოკემენტირებული(აბულაძე  ი.)	0	2014
18384	სააქციო სამართლის საფუძვლები 2 ტომი(ირაკლი ბურდული)	0	2013
17327	American Nightmare(Randal O'Toole)	0	2012
18383	ევროპის საბჭოს სამართალი(ფლორანს ბენუა–რომერი)	0	2009
18382	The logic of Scientific Discovery(Karl Popper)	0	2006
18370	Robert Ryman(Robert Storr)	0	1993
18371	Walker Evans & Company(Peter Galassi)	0	2000
18372	La  Peinture Expressionniste Allemande(Serge Sabarsky)	0	1990
